Tue Oct 30 21:14:21 2018    ./output.txt

         16480832 function calls (14703144 primitive calls) in 17.734 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2527(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2545(CloseMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2606(Word)
        1    0.000    0.000    0.000    0.000 pyparsing.py:261(ParseException)
       12    0.000    0.000    0.003    0.000 pyparsing.py:2653(__init__)
      188    0.000    0.000    0.000    0.000 pyparsing.py:2656(<genexpr>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2707(parseImpl)
       23    0.000    0.000    0.000    0.000 pyparsing.py:2742(__str__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2751(charsAsStr)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2765(Regex)
       26    0.000    0.000    0.015    0.001 pyparsing.py:2779(__init__)
       20    0.000    0.000    0.000    0.000 pyparsing.py:2813(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:282(ParseFatalException)
       42    0.000    0.000    0.000    0.000 pyparsing.py:2826(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2838(QuotedString)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2863(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:287(ParseSyntaxException)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2963(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2975(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2991(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3015(parseImpl)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3032(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3046(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:306(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3061(__init__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3064(<genexpr>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3066(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3097(_PositionToken)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3098(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3104(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3130(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:314(_ParseResultsWithOffset)
        4    0.000    0.000    0.000    0.000 pyparsing.py:315(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3151(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3160(LineEnd)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3164(__init__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:317(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3180(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3184(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3195(StringEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3199(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3213(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3233(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:324(ParseResults)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3256(ParseExpression)
      133    0.000    0.000    0.001    0.000 pyparsing.py:3260(__init__)
      266    0.000    0.000    0.000    0.000 pyparsing.py:3270(<genexpr>)
    61/11    0.000    0.000    0.004    0.000 pyparsing.py:3288(leaveWhitespace)
       61    0.000    0.000    0.003    0.000 pyparsing.py:3292(<listcomp>)
     19/4    0.000    0.000    0.000    0.000 pyparsing.py:3319(streamline)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3353(setResultsName)
   131/65    0.000    0.000    0.003    0.000 pyparsing.py:3363(copy)
   131/65    0.000    0.000    0.002    0.000 pyparsing.py:3365(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3368(And)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3384(_ErrorStop)
       84    0.000    0.000    0.001    0.000 pyparsing.py:3390(__init__)
      195    0.000    0.000    0.000    0.000 pyparsing.py:3392(<genexpr>)
     10/2    0.000    0.000    0.001    0.001 pyparsing.py:3397(parseImpl)
    13/12    0.000    0.000    0.000    0.000 pyparsing.py:3434(__str__)
       41    0.000    0.000    0.000    0.000 pyparsing.py:3439(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3444(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3458(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3461(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3523(MatchFirst)
       48    0.000    0.000    0.001    0.000 pyparsing.py:3540(__init__)
      139    0.000    0.000    0.000    0.000 pyparsing.py:3543(<genexpr>)
     20/8    0.000    0.000    0.001    0.000 pyparsing.py:3547(parseImpl)
       14    0.000    0.000    0.000    0.000 pyparsing.py:3576(__str__)
       41    0.000    0.000    0.000    0.000 pyparsing.py:3581(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3591(Each)
       82    0.000    0.000    0.000    0.000 pyparsing.py:363(__new__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3715(ParseElementEnhance)
       82    0.000    0.000    0.001    0.000 pyparsing.py:3719(__init__)
    82/80    0.000    0.000    0.000    0.000 pyparsing.py:372(__init__)
     16/2    0.000    0.000    0.001    0.000 pyparsing.py:3737(parseImpl)
    36/11    0.000    0.000    0.005    0.000 pyparsing.py:3743(leaveWhitespace)
     15/4    0.000    0.000    0.000    0.000 pyparsing.py:3762(streamline)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3781(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3792(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3818(NotAny)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3829(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3841(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3850(_MultipleMatch)
       11    0.000    0.000    0.000    0.000 pyparsing.py:3851(__init__)
        2    0.000    0.000    0.001    0.000 pyparsing.py:3859(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3888(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3914(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3923(ZeroOrMore)
        8    0.000    0.000    0.000    0.000 pyparsing.py:3935(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3954(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3962(Optional)
       28    0.000    0.000    0.000    0.000 pyparsing.py:3997(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4003(parseImpl)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4017(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4026(SkipTo)
       24    0.000    0.000    0.000    0.000 pyparsing.py:411(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4141(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4160(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4163(__lshift__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:420(__setitem__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4214(copy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4222(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4226(TokenConverter)
       38    0.000    0.000    0.000    0.000 pyparsing.py:4230(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4234(Combine)
       12    0.000    0.000    0.005    0.000 pyparsing.py:4251(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4278(Group)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4292(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4296(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4299(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4335(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4364(Suppress)
        4    0.000    0.000    0.000    0.000 pyparsing.py:4383(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4390(OnlyOnce)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4450(delimitedList)
       15    0.000    0.000    0.000    0.000 pyparsing.py:4565(_escapeRegexRangeChars)
       18    0.000    0.000    0.000    0.000 pyparsing.py:458(__bool__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:460(__iter__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4681(originalTextFor)
       12    0.000    0.000    0.000    0.000 pyparsing.py:4757(<lambda>)
        2    0.000    0.000    0.001    0.001 pyparsing.py:4763(srange)
       97    0.000    0.000    0.000    0.000 pyparsing.py:4781(<genexpr>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4781(<lambda>)
        8    0.000    0.000    0.000    0.000 pyparsing.py:4783(<genexpr>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4825(tokenMap)
        1    0.000    0.000    0.002    0.002 pyparsing.py:4875(_makeTags)
       94    0.000    0.000    0.000    0.000 pyparsing.py:4890(<genexpr>)
        1    0.000    0.000    0.002    0.002 pyparsing.py:4904(makeHTMLTags)
        6    0.000    0.000    0.000    0.000 pyparsing.py:506(haskeys)
        1    0.000    0.000    0.010    0.010 pyparsing.py:5399(pyparsing_common)
        2    0.000    0.000    0.000    0.000 pyparsing.py:644(__getattr__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:663(__iadd__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:666(<lambda>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:668(<listcomp>)
        1    0.000    0.000    0.021    0.021 pyparsing.py:75(<module>)
        1    0.000    0.000    0.000    0.000 pytesttester.py:29(<module>)
        1    0.000    0.000    0.000    0.000 pytesttester.py:47(PytestTester)
       10    0.000    0.000    0.000    0.000 pytesttester.py:72(__init__)
        1    0.000    0.000    0.000    0.000 quality.py:12(<module>)
        1    0.000    0.000    0.000    0.000 quality.py:26(NotAPartition)
        2    0.000    0.000    0.000    0.000 quality.py:37(require_partition)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:27(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.006    0.006 random.py:38(<module>)
        1    0.000    0.000    0.000    0.000 random.py:667(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:88(__init__)
        1    0.000    0.000    0.000    0.000 random.py:97(seed)
        1    0.000    0.000    0.000    0.000 random_clustered.py:11(<module>)
        1    0.000    0.000    0.005    0.005 random_graphs.py:11(<module>)
        1    0.000    0.000    0.008    0.008 random_sequence.py:14(<module>)
        1    0.000    0.000    0.000    0.000 rcm.py:3(<module>)
      105    0.000    0.000    0.001    0.000 re.py:170(match)
       20    0.000    0.000    0.000    0.000 re.py:185(sub)
        4    0.000    0.000    0.000    0.000 re.py:205(split)
      131    0.000    0.000    0.057    0.000 re.py:232(compile)
        5    0.000    0.000    0.000    0.000 re.py:252(escape)
      260    0.001    0.000    0.057    0.000 re.py:271(_compile)
        1    0.000    0.000    0.000    0.000 reaching.py:8(<module>)
        1    0.000    0.000    0.001    0.001 reciprocity.py:10(<module>)
        1    0.000    0.000    0.001    0.001 recognition.py:75(<module>)
        1    0.000    0.000    0.000    0.000 records.py:217(record)
        1    0.000    0.000    0.000    0.000 records.py:304(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:85(format_parser)
        1    0.000    0.000    0.000    0.000 redundancy.py:2(<module>)
        1    0.000    0.000    0.000    0.000 relabel.py:7(<module>)
        1    0.000    0.000    0.000    0.000 release.py:121(get_revision)
        1    0.000    0.000    0.000    0.000 release.py:136(get_info)
        1    0.000    0.000    0.003    0.003 release.py:30(<module>)
        1    0.000    0.000    0.000    0.000 reportviews.py:1042(InEdgeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:1075(OutMultiEdgeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:109(NodeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:1120(MultiEdgeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:1140(InMultiEdgeView)
   214569    0.029    0.000    0.029    0.000 reportviews.py:167(__init__)
   214569    0.042    0.000    0.042    0.000 reportviews.py:177(__getitem__)
        1    0.000    0.000    0.000    0.000 reportviews.py:206(NodeDataView)
        1    0.000    0.000    0.000    0.000 reportviews.py:296(DiDegreeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:390(DegreeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:456(OutDegreeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:479(InDegreeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:502(MultiDegreeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:536(DiMultiDegreeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:573(InMultiDegreeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:600(OutMultiDegreeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:628(OutEdgeDataView)
        1    0.000    0.000    0.000    0.000 reportviews.py:642(__init__)
   321933    0.021    0.000    0.021    0.000 reportviews.py:655(<lambda>)
        1    0.000    0.000    0.000    0.000 reportviews.py:684(EdgeDataView)
   321934    0.223    0.000    0.257    0.000 reportviews.py:717(__iter__)
        1    0.000    0.000    0.000    0.000 reportviews.py:738(InEdgeDataView)
        1    0.000    0.000    0.000    0.000 reportviews.py:755(OutMultiEdgeDataView)
        1    0.000    0.000    0.000    0.000 reportviews.py:827(MultiEdgeDataView)
        1    0.000    0.000    0.000    0.000 reportviews.py:863(InMultiEdgeDataView)
        1    0.000    0.000    0.000    0.000 reportviews.py:888(OutEdgeView)
        1    0.000    0.000    0.000    0.000 reportviews.py:906(__init__)
        1    0.000    0.000    0.000    0.000 reportviews.py:933(__call__)
        1    0.000    0.000    0.001    0.001 reportviews.py:94(<module>)
        1    0.000    0.000    0.000    0.000 reportviews.py:951(EdgeView)
        1    0.000    0.000    0.000    0.000 requirements.py:18(InvalidRequirement)
        1    0.000    0.000    0.035    0.035 requirements.py:4(<module>)
        1    0.000    0.000    0.000    0.000 requirements.py:75(Requirement)
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.001    0.001 richclub.py:11(<module>)
        1    0.000    0.000    0.002    0.002 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:120(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        1    0.000    0.000    0.000    0.000 second_order.py:32(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:433(PollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:442(EpollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 semiconnected.py:10(<module>)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shortestaugmentingpath.py:4(<module>)
        1    0.000    0.000    0.002    0.002 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:55(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:58(SameFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:61(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:65(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:68(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:71(RegistryError)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       73    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
       74    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
       75    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
        1    0.000    0.000    0.002    0.002 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 similarity.py:23(<module>)
        1    0.000    0.000    0.000    0.000 simple_paths.py:388(PathBuffer)
        1    0.000    0.000    0.000    0.000 simple_paths.py:6(<module>)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
       43    0.000    0.000    0.000    0.000 six.py:105(__init__)
        1    0.000    0.000    0.000    0.000 six.py:114(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
       83    0.000    0.000    0.000    0.000 six.py:141(__init__)
        2    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:173(__init__)
       50    0.000    0.000    0.000    0.000 six.py:177(_add_module)
        5    0.000    0.000    0.000    0.000 six.py:181(_get_module)
        3    0.000    0.000    0.000    0.000 six.py:184(find_module)
        6    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        3    0.000    0.000    0.000    0.000 six.py:195(load_module)
        3    0.000    0.000    0.000    0.000 six.py:209(is_package)
        1    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:320(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:360(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:380(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:430(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:451(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
        8    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        1    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
      126    0.000    0.000    0.000    0.000 six.py:88(__init__)
        1    0.000    0.000    0.000    0.000 six.py:91(__get__)
        1    0.000    0.000    0.000    0.000 small.py:5(<module>)
        1    0.000    0.000    0.003    0.003 smallworld.py:22(<module>)
        1    0.000    0.000    0.000    0.000 smetric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 social.py:3(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 socket.py:133(socket)
        1    0.000    0.000    0.003    0.003 socket.py:47(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:546(SocketIO)
      307    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
      308    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      309    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
      310    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
        1    0.000    0.000    0.000    0.000 source_repr.py:17(<module>)
       16    0.000    0.000    0.000    0.000 source_repr.py:260(<genexpr>)
        1    0.000    0.000    0.003    0.003 sparse6.py:23(<module>)
        1    0.000    0.000    0.001    0.001 sparsifiers.py:5(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:15(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:21(BaseSpecifier)
        1    0.000    0.000    0.001    0.001 specifiers.py:214(LegacySpecifier)
        7    0.000    0.000    0.000    0.000 specifiers.py:266(_require_version_compare)
        1    0.000    0.000    0.008    0.008 specifiers.py:275(Specifier)
        1    0.000    0.000    0.010    0.010 specifiers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:589(SpecifierSet)
        1    0.000    0.000    0.000    0.000 specifiers.py:78(_IndividualSpecifier)
        1    0.000    0.000    0.000    0.000 spectral.py:4(<module>)
        1    0.000    0.000    0.000    0.000 spectral_graph_forge.py:6(<module>)
        1    0.000    0.000    0.000    0.000 spectrum.py:3(<module>)
      434    0.001    0.000    0.001    0.000 sre_compile.py:249(_compile_charset)
      434    0.004    0.000    0.006    0.000 sre_compile.py:276(_optimize_charset)
       64    0.000    0.000    0.001    0.000 sre_compile.py:411(_mk_bitmap)
       64    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
        8    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
      490    0.000    0.000    0.001    0.000 sre_compile.py:423(_simple)
       22    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
      200    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
   127/95    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
       73    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
      102    0.001    0.000    0.003    0.000 sre_compile.py:536(_compile_info)
      204    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
      102    0.000    0.000    0.018    0.000 sre_compile.py:598(_code)
      241    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
 1164/102    0.006    0.000    0.015    0.000 sre_compile.py:71(_compile)
      102    0.001    0.000    0.055    0.001 sre_compile.py:759(compile)
        1    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
     1291    0.001    0.000    0.001    0.000 sre_parse.py:111(__init__)
     2549    0.001    0.000    0.001    0.000 sre_parse.py:160(__len__)
        4    0.000    0.000    0.000    0.000 sre_parse.py:162(__delitem__)
     7613    0.003    0.000    0.004    0.000 sre_parse.py:164(__getitem__)
      526    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
     1933    0.001    0.000    0.001    0.000 sre_parse.py:172(append)
 1342/292    0.003    0.000    0.003    0.000 sre_parse.py:174(getwidth)
      102    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
    14846    0.006    0.000    0.006    0.000 sre_parse.py:233(__next)
     3544    0.001    0.000    0.001    0.000 sre_parse.py:249(match)
    13127    0.004    0.000    0.009    0.000 sre_parse.py:254(get)
       39    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
       64    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
     1549    0.001    0.000    0.001    0.000 sre_parse.py:286(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
      193    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
      261    0.000    0.000    0.000    0.000 sre_parse.py:343(_escape)
      313    0.001    0.000    0.001    0.000 sre_parse.py:408(_uniq)
  423/102    0.002    0.000    0.035    0.000 sre_parse.py:417(_parse_sub)
  717/109    0.012    0.000    0.034    0.000 sre_parse.py:475(_parse)
      102    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      578    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
      182    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        3    0.000    0.000    0.000    0.000 sre_parse.py:843(_parse_flags)
      102    0.000    0.000    0.000    0.000 sre_parse.py:903(fix_flags)
      102    0.000    0.000    0.036    0.000 sre_parse.py:919(parse)
      182    0.000    0.000    0.002    0.000 sre_parse.py:96(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
        1    0.000    0.000    0.000    0.000 stochastic.py:10(<module>)
        1    0.000    0.000    0.001    0.001 stoerwagner.py:9(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.001    0.001 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 string.py:175(Formatter)
        1    0.000    0.000    0.000    0.000 string.py:55(_TemplateMetaclass)
        1    0.000    0.000    0.001    0.001 string.py:65(__init__)
        1    0.000    0.000    0.000    0.000 string.py:78(Template)
        1    0.000    0.000    0.000    0.000 string_repr.py:18(<module>)
        1    0.000    0.000    0.000    0.000 string_repr.py:25(special_unicode)
        1    0.000    0.000    0.002    0.002 strongly_connected.py:13(<module>)
        1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
        1    0.000    0.000    0.000    0.000 structuralholes.py:9(<module>)
        1    0.000    0.000    0.002    0.002 subgraph_alg.py:4(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:379(CompletedProcess)
        1    0.000    0.000    0.002    0.002 subprocess.py:42(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:57(SubprocessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:589(Popen)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:270(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:317(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:92(TestSuite)
        1    0.000    0.000    0.001    0.001 swap.py:3(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:100(_safe_realpath)
        1    0.000    0.000    0.000    0.000 sysconfig.py:121(_is_python_source_dir)
        1    0.000    0.000    0.000    0.000 sysconfig.py:131(is_python_build)
        2    0.000    0.000    0.000    0.000 sysconfig.py:174(_get_default_scheme)
        1    0.000    0.000    0.000    0.000 sysconfig.py:606(get_platform)
        1    0.000    0.000    0.000    0.000 tempfile.py:132(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:24(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:414(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:457(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:627(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:775(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 temporalisomorphvf2.py:140(TimeRespectingDiGraphMatcher)
        1    0.000    0.000    0.000    0.000 temporalisomorphvf2.py:67(<module>)
        1    0.000    0.000    0.000    0.000 temporalisomorphvf2.py:78(TimeRespectingGraphMatcher)
        1    0.000    0.000    0.000    0.000 test.py:2(<module>)
        4    0.000    0.000    0.000    0.000 textwrap.py:414(dedent)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1134(Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1164(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1166(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1183(_DummyThread)
        1    0.000    0.000    0.000    0.000 threading.py:204(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:216(__init__)
